gender,age,customer_type,travel_type,travel_class,flight_distance,departure_delay,arrival_delay,time_convenience,online_booking,checkin_service,online_boarding,gate_location,onboard_service,seat_comfort,legroom_service,cleanliness,food_drink,inflight_service,inflight_wifi_service,inflight_entertainment,baggage_handling,satisfaction
Male,60,Returning,Business,Business,189,34,11,5,5,2,1,5,2,2,2,4,2,2,2,2,2,Neutral or Dissatisfied
Male,36,Returning,Business,Business,2740,0,0,5,5,1,4,5,1,3,1,2,1,1,2,1,2,Neutral or Dissatisfied
Male,58,Returning,Personal,Economy,589,8,20,4,3,5,3,4,4,4,5,4,4,4,3,4,5,Neutral or Dissatisfied
Female,29,Returning,Personal,Economy,589,11,0,4,2,3,2,3,5,4,4,4,4,4,2,4,4,Neutral or Dissatisfied
Female,33,Returning,Personal,Economy,589,10,3,4,2,4,2,2,5,2,4,2,2,4,2,2,5,Neutral or Dissatisfied
Female,61,Returning,Personal,Economy,589,0,0,5,4,3,4,1,2,5,4,5,5,2,3,2,2,Neutral or Dissatisfied
Female,24,Returning,Personal,Economy,589,0,0,4,3,4,3,3,3,4,4,4,4,4,3,4,5,Neutral or Dissatisfied
Male,47,Returning,Business,Business,1637,2,43,1,1,3,4,1,2,4,2,4,5,2,1,2,2,Satisfied
Female,51,Returning,Business,Business,265,0,8,2,2,2,4,2,5,1,5,3,1,5,2,5,5,Satisfied
Male,59,Returning,Personal,Economy Plus,665,1,0,2,3,4,3,4,1,5,1,5,5,3,3,5,4,Neutral or Dissatisfied
Female,40,Returning,Business,Business,3851,212,168,3,3,2,2,3,4,2,3,2,2,3,2,2,3,Neutral or Dissatisfied
Female,18,Returning,Business,Business,3648,0,0,5,5,4,3,5,4,3,5,3,3,4,5,3,4,Satisfied
Male,41,Returning,Business,Business,618,41,36,4,4,5,4,4,2,5,2,4,3,2,4,2,2,Satisfied
Male,53,Returning,Business,Business,473,0,7,3,3,5,5,3,4,5,4,5,4,4,3,4,4,Satisfied
Female,26,First-time,Business,Business,607,4,6,4,2,3,2,2,5,5,3,5,5,5,2,5,5,Neutral or Dissatisfied
Female,53,Returning,Business,Business,1814,19,31,1,1,4,4,1,5,5,5,5,4,5,1,5,5,Satisfied
Female,20,First-time,Business,Economy,473,0,0,2,4,4,4,3,2,3,2,3,3,4,4,3,3,Neutral or Dissatisfied
Male,50,Returning,Business,Business,3141,0,0,1,1,3,5,1,4,5,4,3,5,4,1,4,4,Satisfied
Female,33,Returning,Business,Business,1532,0,0,4,4,1,4,4,3,3,3,3,4,3,3,3,3,Neutral or Dissatisfied
Female,70,Returning,Personal,Business,618,66,38,5,2,4,5,3,5,4,2,3,5,5,2,5,5,Neutral or Dissatisfied
Female,41,Returning,Personal,Business,607,0,0,5,5,4,4,2,2,4,5,5,4,2,5,2,4,Satisfied
Female,36,Returning,Business,Business,3131,41,116,4,4,3,4,4,5,4,5,4,4,5,4,5,5,Satisfied
Female,40,Returning,Business,Business,473,0,0,3,3,5,4,3,4,4,4,3,3,4,3,4,4,Satisfied
Male,39,First-time,Business,Business,473,0,0,3,3,3,3,2,4,4,5,1,1,4,4,1,4,Satisfied
Male,38,Returning,Business,Business,3475,0,0,2,2,3,5,2,5,5,5,4,4,5,2,5,5,Satisfied
Male,48,Returning,Business,Business,473,0,0,5,5,5,4,5,3,4,4,5,3,3,5,3,3,Satisfied
Female,31,Returning,Business,Business,2537,0,0,1,5,3,5,1,3,4,2,4,4,5,1,4,4,Satisfied
Female,59,Returning,Business,Business,618,0,12,4,5,3,5,5,5,5,5,3,3,5,5,5,5,Satisfied
Male,52,Returning,Business,Business,2957,0,29,2,2,3,5,2,4,5,4,4,4,4,2,4,4,Satisfied
Female,36,Returning,Business,Business,3389,0,5,2,2,4,5,2,4,5,5,4,5,4,2,4,4,Satisfied
Female,49,Returning,Business,Business,3593,0,0,1,1,3,5,1,5,4,5,4,4,5,1,5,5,Satisfied
Male,41,Returning,Business,Business,1884,0,15,1,1,3,5,1,5,5,5,4,3,5,1,5,5,Satisfied
Female,50,Returning,Business,Business,2845,0,0,1,1,1,4,1,3,4,3,4,5,3,3,3,3,Neutral or Dissatisfied
Female,24,First-time,Business,Economy,473,0,15,0,3,4,3,2,3,4,2,4,4,5,3,4,4,Neutral or Dissatisfied
Female,55,Returning,Business,Economy,607,0,9,3,3,2,4,3,3,4,3,2,2,3,3,3,3,Neutral or Dissatisfied
Male,39,Returning,Business,Business,2142,0,10,5,5,4,4,5,4,5,4,3,4,4,5,4,4,Satisfied
Male,46,Returning,Business,Business,3441,0,0,4,4,4,4,4,5,5,4,4,5,5,4,5,5,Satisfied
Male,46,Returning,Business,Business,473,0,0,1,1,5,4,1,5,4,5,3,5,5,1,5,5,Satisfied
Female,40,Returning,Business,Business,2532,109,164,2,2,5,5,2,3,5,4,5,4,3,2,5,4,Satisfied
Female,25,First-time,Business,Business,528,0,0,0,5,4,5,5,5,1,2,1,1,4,5,1,4,Satisfied
Male,53,Returning,Business,Business,2355,144,137,2,2,5,5,2,5,5,5,5,5,5,2,4,4,Satisfied
Female,30,Returning,Business,Business,2229,0,0,3,3,5,4,3,4,4,2,4,4,4,3,4,5,Satisfied
Female,33,First-time,Business,Business,607,73,125,3,3,4,3,4,5,2,2,2,2,5,3,2,5,Neutral or Dissatisfied
Male,45,Returning,Business,Business,1875,0,7,2,2,3,5,2,4,5,4,5,4,4,2,4,4,Satisfied
Male,43,Returning,Business,Business,1768,242,278,5,5,3,3,5,3,3,3,3,3,3,3,1,4,Neutral or Dissatisfied
Male,44,Returning,Business,Business,2974,47,41,1,1,1,4,1,3,4,3,2,2,3,3,3,3,Neutral or Dissatisfied
Male,60,Returning,Business,Business,473,0,0,4,4,2,3,4,1,4,1,3,5,1,1,1,1,Neutral or Dissatisfied
Male,22,First-time,Business,Economy,528,0,0,0,1,4,1,3,5,2,2,2,2,4,1,2,5,Neutral or Dissatisfied
Male,27,First-time,Business,Business,528,0,0,1,1,3,1,3,5,3,5,3,3,5,1,3,4,Neutral or Dissatisfied
Male,48,Returning,Business,Business,473,4,0,3,4,1,3,3,3,3,3,2,3,3,3,3,3,Neutral or Dissatisfied
Female,26,First-time,Business,Business,473,0,1,1,1,3,1,4,4,5,2,2,2,4,1,2,3,Neutral or Dissatisfied
Female,22,Returning,Business,Business,3487,112,139,4,5,3,3,4,4,3,3,3,3,2,3,1,4,Neutral or Dissatisfied
Male,9,Returning,Business,Business,618,27,50,4,3,4,3,4,1,3,2,3,3,4,3,3,4,Neutral or Dissatisfied
Female,30,Returning,Business,Economy,618,12,37,1,1,2,3,1,1,4,5,4,4,4,4,4,3,Neutral or Dissatisfied
Female,53,Returning,Business,Business,2418,930,952,4,4,3,3,4,5,3,2,3,3,4,3,3,2,Neutral or Dissatisfied
Female,25,First-time,Business,Economy,607,66,57,3,1,3,1,4,3,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
Female,40,Returning,Business,Business,528,39,35,1,1,2,3,1,3,2,3,3,5,3,3,3,3,Neutral or Dissatisfied
Male,25,First-time,Business,Business,473,4,2,5,3,5,3,2,5,4,5,4,4,2,3,4,1,Neutral or Dissatisfied
Female,52,Returning,Business,Business,3894,0,50,1,1,1,1,1,5,5,5,2,3,5,1,5,3,Satisfied
Female,37,Returning,Business,Economy,207,0,0,5,5,4,2,5,3,2,1,2,2,3,2,2,3,Neutral or Dissatisfied
Male,17,Returning,Personal,Economy,607,0,0,4,4,3,4,5,3,2,5,2,2,4,5,2,4,Satisfied
Male,66,Returning,Personal,Economy,473,0,0,2,3,4,3,3,1,2,4,2,2,2,4,2,2,Satisfied
Male,18,Returning,Personal,Economy,618,15,44,5,3,5,3,4,4,5,3,5,5,5,3,5,5,Neutral or Dissatisfied
Female,35,Returning,Personal,Economy,607,8,0,5,4,4,4,4,5,1,2,1,1,5,4,1,4,Neutral or Dissatisfied
Male,36,Returning,Personal,Economy,607,139,195,5,2,4,4,4,5,4,4,4,2,3,2,4,4,Neutral or Dissatisfied
Male,9,Returning,Personal,Economy,607,2,17,4,4,3,4,2,4,1,2,1,1,5,4,1,5,Neutral or Dissatisfied
Male,30,Returning,Personal,Economy,607,55,88,5,3,3,3,1,3,3,4,3,3,5,3,3,4,Neutral or Dissatisfied
Female,22,Returning,Personal,Economy,607,0,0,5,3,5,3,3,5,4,3,4,4,4,2,4,5,Neutral or Dissatisfied
Female,9,Returning,Personal,Economy,473,16,12,5,1,4,1,4,4,5,3,5,5,4,1,5,1,Neutral or Dissatisfied
Female,64,Returning,Personal,Economy,607,0,0,4,0,4,4,3,1,4,0,5,4,1,0,1,3,Satisfied
Female,29,Returning,Personal,Economy,607,9,0,5,2,5,2,3,5,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
Male,25,Returning,Personal,Economy,473,0,0,1,2,1,2,4,1,5,2,5,5,3,2,5,3,Neutral or Dissatisfied
Male,59,Returning,Personal,Economy,473,0,0,1,3,1,3,3,4,2,4,2,2,3,3,2,3,Neutral or Dissatisfied
Male,65,Returning,Personal,Economy,473,146,157,5,2,5,5,1,5,5,1,5,2,3,2,3,5,Neutral or Dissatisfied
Female,54,Returning,Personal,Economy,607,0,0,4,2,3,3,4,3,3,2,4,3,3,2,3,4,Neutral or Dissatisfied
Male,39,Returning,Personal,Economy,618,0,0,5,4,3,4,2,4,2,3,2,2,5,4,2,4,Neutral or Dissatisfied
Female,39,Returning,Personal,Economy,607,0,0,5,1,5,1,1,5,3,5,3,3,4,1,3,4,Neutral or Dissatisfied
Male,45,Returning,Personal,Economy,473,0,0,4,1,2,1,2,3,1,2,1,1,3,1,1,5,Neutral or Dissatisfied
Female,35,Returning,Personal,Economy,618,0,11,3,5,1,5,2,3,4,5,4,4,1,4,4,5,Neutral or Dissatisfied
Female,17,Returning,Personal,Economy,607,0,0,4,1,3,1,3,4,4,2,4,4,4,1,4,5,Neutral or Dissatisfied
Female,26,First-time,Business,Business,473,0,0,2,2,5,2,3,4,2,3,2,2,5,2,2,4,Neutral or Dissatisfied
Female,10,Returning,Business,Economy Plus,618,0,0,5,2,4,2,5,4,3,5,2,2,3,2,2,3,Neutral or Dissatisfied
Male,65,Returning,Personal,Economy Plus,618,0,0,4,4,5,4,3,4,5,2,5,5,4,4,5,5,Satisfied
Female,33,Returning,Personal,Economy Plus,618,355,342,4,2,2,5,3,2,2,4,2,2,4,1,5,4,Neutral or Dissatisfied
Male,35,Returning,Business,Business,762,0,0,5,5,3,5,5,4,4,4,4,2,4,5,4,4,Satisfied
Male,56,Returning,Business,Business,1923,0,3,4,4,5,5,4,5,5,5,3,2,5,4,5,5,Satisfied
Female,54,Returning,Business,Business,2551,19,42,2,4,3,4,4,2,5,2,5,5,2,4,2,2,Satisfied
Female,44,Returning,Business,Business,762,0,3,4,2,4,4,4,4,5,4,5,3,4,4,4,4,Satisfied
Female,57,Returning,Business,Business,762,146,134,3,3,2,2,3,3,2,4,2,2,4,2,3,4,Neutral or Dissatisfied
Male,32,Returning,Personal,Business,762,38,44,3,3,3,3,3,1,3,3,3,3,4,3,3,5,Neutral or Dissatisfied
Male,45,Returning,Personal,Business,762,0,3,3,4,1,4,3,3,3,4,1,2,3,4,3,1,Neutral or Dissatisfied
Male,48,Returning,Business,Business,1962,130,118,1,1,3,4,1,3,5,3,5,4,3,1,3,3,Satisfied
Male,29,First-time,Business,Business,762,0,0,5,5,4,5,5,5,4,5,4,4,5,5,4,5,Satisfied
Male,60,Returning,Business,Business,762,0,0,2,2,4,5,2,4,5,4,5,3,4,2,4,4,Satisfied
Female,29,Returning,Business,Business,2987,0,0,5,5,5,3,5,3,3,3,3,3,5,5,3,5,Satisfied
Male,42,First-time,Business,Business,762,2,21,3,3,4,3,1,3,2,2,2,2,4,3,2,5,Satisfied
Male,44,Returning,Business,Business,762,0,0,4,4,4,5,4,5,4,5,3,5,5,4,5,5,Satisfied
Female,13,First-time,Business,Economy,762,0,0,3,3,4,3,4,2,2,1,2,2,4,3,2,3,Neutral or Dissatisfied
Male,22,First-time,Business,Economy,762,0,0,0,0,3,0,1,5,4,4,4,4,5,0,4,5,Satisfied
Female,59,Returning,Business,Business,3413,0,0,1,1,5,4,1,5,4,5,3,2,5,1,5,5,Satisfied
Male,59,Returning,Business,Business,762,0,0,1,1,3,5,1,3,5,3,3,5,3,1,3,3,Satisfied
Male,56,Returning,Business,Business,762,0,0,4,4,4,4,4,4,5,4,5,5,4,4,4,4,Satisfied
Male,34,First-time,Business,Business,762,0,0,4,4,4,4,4,4,5,4,5,5,5,4,5,4,Neutral or Dissatisfied
Female,57,Returning,Business,Business,3760,0,13,5,5,4,4,5,3,5,4,5,4,3,5,3,3,Satisfied
Female,42,Returning,Business,Business,762,0,0,3,3,4,5,3,4,5,4,4,2,4,3,4,4,Satisfied
Female,47,Returning,Business,Business,3435,0,0,2,2,3,4,2,2,3,2,1,4,2,2,2,2,Neutral or Dissatisfied
Female,11,First-time,Business,Economy,762,0,4,2,2,3,2,4,4,2,4,2,2,4,2,2,3,Neutral or Dissatisfied
Male,52,Returning,Business,Business,2861,28,50,3,3,3,5,3,5,4,5,4,3,5,3,5,5,Satisfied
Female,46,Returning,Business,Business,2131,0,0,2,2,4,5,2,2,4,2,5,2,2,2,2,2,Satisfied
Male,58,Returning,Business,Business,2311,0,0,3,3,4,5,3,5,4,5,4,5,5,3,5,5,Satisfied
Female,24,First-time,Business,Economy,762,0,0,1,1,2,1,3,2,3,5,3,3,3,1,3,4,Neutral or Dissatisfied
Female,42,Returning,Business,Business,3670,0,9,1,1,3,3,1,2,4,2,3,4,2,2,2,2,Neutral or Dissatisfied
Female,31,Returning,Business,Economy,762,47,78,4,3,2,3,4,3,4,1,4,4,4,4,4,3,Neutral or Dissatisfied
Male,32,Returning,Business,Business,2877,0,0,5,5,2,4,5,3,4,3,4,4,3,5,4,2,Satisfied
Male,42,Returning,Business,Business,362,0,0,5,5,1,3,5,2,4,2,4,5,2,2,2,2,Neutral or Dissatisfied
Female,19,Returning,Personal,Economy,762,102,112,5,1,4,1,4,3,4,3,4,4,4,1,4,4,Neutral or Dissatisfied
Female,21,Returning,Personal,Economy,762,48,72,3,3,2,3,4,1,3,5,5,5,4,3,5,3,Neutral or Dissatisfied
Female,13,Returning,Personal,Economy,762,7,5,5,2,4,2,1,4,1,4,1,1,4,2,1,5,Neutral or Dissatisfied
Male,22,Returning,Personal,Economy,762,0,0,4,1,4,1,3,5,4,3,4,4,5,1,4,4,Neutral or Dissatisfied
Male,66,Returning,Personal,Economy,762,14,57,3,4,4,4,4,1,5,5,5,5,4,4,5,1,Neutral or Dissatisfied
Female,26,Returning,Personal,Economy,762,0,0,5,1,2,1,2,1,5,4,5,5,4,1,5,2,Neutral or Dissatisfied
Female,48,Returning,Personal,Economy,762,15,31,5,1,2,5,2,5,3,1,5,2,5,1,5,5,Neutral or Dissatisfied
Male,17,Returning,Personal,Economy,762,0,0,2,4,2,4,4,4,1,2,1,1,3,4,1,3,Neutral or Dissatisfied
Male,19,Returning,Personal,Economy,762,17,12,4,3,3,3,3,5,5,3,5,5,4,3,5,5,Neutral or Dissatisfied
Male,61,Returning,Personal,Economy,762,0,0,5,1,3,1,4,3,2,3,2,2,4,2,2,5,Neutral or Dissatisfied
Male,14,Returning,Personal,Economy,762,0,0,4,3,5,3,2,4,5,5,1,1,5,3,1,4,Neutral or Dissatisfied
Male,70,Returning,Personal,Economy,762,0,0,3,1,1,1,3,3,4,2,4,4,4,1,4,3,Neutral or Dissatisfied
Male,56,Returning,Business,Business,3214,0,0,4,4,3,5,4,5,5,5,4,2,5,4,5,5,Satisfied
Female,22,First-time,Business,Economy,762,0,26,5,5,3,5,2,4,2,2,2,2,5,5,2,4,Satisfied
Male,38,Returning,Business,Economy Plus,762,19,12,2,2,4,4,2,1,5,4,5,5,4,5,5,3,Neutral or Dissatisfied
Male,34,Returning,Personal,Economy Plus,762,102,93,2,2,2,2,3,4,1,4,4,4,4,2,4,4,Neutral or Dissatisfied
Female,18,Returning,Personal,Economy Plus,762,0,8,3,3,4,3,3,3,5,2,5,5,3,3,5,2,Neutral or Dissatisfied
Male,10,Returning,Personal,Economy Plus,762,0,0,1,3,4,3,3,4,4,1,4,4,3,3,4,3,Neutral or Dissatisfied
Male,36,Returning,Personal,Economy Plus,762,0,0,4,2,4,2,3,5,5,2,5,5,5,2,5,5,Neutral or Dissatisfied
Male,44,Returning,Personal,Economy Plus,762,0,0,5,3,5,3,1,5,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
Female,26,Returning,Personal,Economy Plus,762,63,44,3,1,4,1,3,1,2,2,3,3,4,1,3,3,Neutral or Dissatisfied
Male,25,Returning,Personal,Economy Plus,762,0,0,1,1,1,1,2,3,3,4,3,3,2,1,3,3,Neutral or Dissatisfied
Male,25,Returning,Personal,Business,1005,36,24,4,2,3,2,4,5,4,4,2,2,4,1,2,4,Neutral or Dissatisfied
Female,59,Returning,Business,Business,1005,2,0,1,1,4,4,1,4,4,4,4,2,4,1,4,4,Satisfied
Female,37,Returning,Business,Economy,1005,0,0,2,2,4,3,2,1,3,1,3,3,2,3,3,3,Neutral or Dissatisfied
Female,56,Returning,Business,Business,3532,0,0,1,2,5,5,1,2,4,2,4,4,2,1,2,2,Satisfied
Female,33,Returning,Business,Business,1005,0,26,3,3,2,3,3,2,3,1,1,5,2,2,2,2,Neutral or Dissatisfied
Male,60,Returning,Business,Economy,605,0,6,4,4,3,4,4,1,4,2,4,4,4,4,4,4,Satisfied
Male,57,Returning,Business,Economy,605,21,18,3,3,3,1,3,4,1,5,1,1,3,1,1,4,Neutral or Dissatisfied
Male,56,Returning,Business,Business,605,0,0,1,1,4,2,1,1,1,1,2,2,1,1,1,1,Neutral or Dissatisfied
Female,35,Returning,Personal,Economy,1005,80,75,4,0,3,0,2,3,1,2,3,3,5,0,3,5,Satisfied
Male,49,Returning,Personal,Economy,1005,0,3,4,5,5,5,5,3,3,3,3,3,5,5,3,4,Satisfied
Male,12,Returning,Personal,Economy,1005,160,153,4,4,2,2,4,5,2,5,2,4,3,4,3,4,Neutral or Dissatisfied
Female,28,Returning,Personal,Economy,1005,113,110,5,4,1,4,3,5,1,3,1,1,4,4,1,1,Neutral or Dissatisfied
Male,49,Returning,Personal,Economy,1005,119,114,4,2,2,2,4,1,3,4,3,3,3,2,3,3,Neutral or Dissatisfied
Male,62,Returning,Personal,Economy,1005,17,58,3,3,2,3,1,1,3,3,3,3,3,2,3,1,Neutral or Dissatisfied
Female,23,Returning,Personal,Economy,1005,0,0,5,5,5,5,5,3,4,4,4,4,4,5,4,4,Satisfied
Male,38,Returning,Personal,Economy,1005,0,24,5,1,4,1,3,5,5,5,5,5,4,1,5,5,Neutral or Dissatisfied
Female,28,Returning,Personal,Economy,1005,53,46,5,1,5,1,2,3,1,2,1,1,4,2,1,4,Neutral or Dissatisfied
Female,50,Returning,Business,Business,1005,0,14,4,4,5,5,4,3,5,3,4,2,3,4,3,3,Satisfied
Female,44,Returning,Business,Economy Plus,1005,0,13,1,1,2,3,1,4,3,4,1,3,4,4,4,4,Neutral or Dissatisfied
Male,42,Returning,Personal,Business,1147,0,0,5,2,4,3,1,3,4,2,4,3,3,2,3,3,Neutral or Dissatisfied
Male,23,First-time,Business,Business,1147,0,0,0,5,4,5,1,5,2,2,2,2,4,5,2,5,Satisfied
Female,40,Returning,Business,Business,1623,0,13,1,1,4,4,1,5,4,5,4,3,5,1,5,5,Satisfied
Female,57,Returning,Business,Economy,747,0,0,2,2,3,3,2,4,3,4,3,5,4,4,4,4,Neutral or Dissatisfied
Male,20,Returning,Personal,Economy,1147,0,36,4,2,3,2,2,5,5,3,5,5,4,2,5,3,Neutral or Dissatisfied
Male,62,Returning,Personal,Economy,1147,0,0,4,1,3,1,4,5,4,2,4,4,4,1,4,5,Neutral or Dissatisfied
Male,31,Returning,Business,Business,1147,12,67,2,2,4,5,2,5,5,2,5,5,4,2,5,5,Satisfied
Male,52,Returning,Business,Business,1147,0,0,5,5,4,5,5,4,5,4,4,4,4,5,4,4,Satisfied
Female,27,First-time,Business,Business,551,0,0,2,2,3,2,3,5,1,4,1,1,5,2,1,5,Neutral or Dissatisfied
Female,40,Returning,Business,Business,3000,0,31,3,3,5,5,3,5,4,5,4,2,5,3,5,5,Satisfied
Female,50,Returning,Business,Business,2411,0,0,1,1,5,5,1,4,5,4,4,4,4,1,4,4,Satisfied
Female,50,Returning,Personal,Business,551,0,0,4,3,3,2,3,5,4,3,4,3,5,3,5,3,Neutral or Dissatisfied
Male,43,Returning,Personal,Business,551,0,0,4,4,4,4,3,4,1,4,5,4,4,4,4,5,Neutral or Dissatisfied
Male,44,First-time,Business,Business,435,0,0,4,4,3,4,4,5,4,4,4,4,4,4,4,4,Neutral or Dissatisfied
Female,47,Returning,Business,Business,551,0,0,1,3,4,5,3,5,4,5,5,5,5,3,5,5,Satisfied
Male,42,Returning,Business,Business,3067,0,0,4,4,5,4,4,5,5,4,4,2,5,4,5,5,Satisfied
Female,41,Returning,Business,Business,435,36,26,1,1,4,4,1,2,4,2,4,1,2,2,2,2,Neutral or Dissatisfied
Female,38,Returning,Business,Business,2710,0,0,5,5,5,4,5,4,5,4,3,4,4,5,4,4,Satisfied
Female,61,Returning,Business,Business,435,0,0,3,3,4,4,3,5,5,4,3,5,5,3,5,5,Satisfied
Male,25,First-time,Business,Economy,435,0,0,2,2,1,2,3,3,5,5,5,5,3,2,5,4,Neutral or Dissatisfied
Male,38,First-time,Business,Business,551,0,0,4,4,4,4,1,4,2,5,2,2,5,4,2,4,Neutral or Dissatisfied
Male,19,First-time,Business,Business,551,8,4,0,5,4,5,3,5,1,2,1,1,5,5,1,4,Satisfied
Male,52,Returning,Business,Business,3814,0,0,4,4,3,5,4,4,5,4,5,3,4,4,4,4,Satisfied
Male,55,Returning,Business,Business,435,0,0,3,2,3,5,3,5,4,5,4,5,5,3,5,5,Satisfied
Female,49,Returning,Business,Business,435,0,0,5,5,5,5,5,5,4,5,3,2,5,5,5,5,Satisfied
Male,52,Returning,Business,Business,435,0,0,2,2,4,4,2,4,5,4,4,3,4,2,4,4,Satisfied
Female,37,First-time,Business,Economy,435,0,0,4,4,5,4,3,5,4,5,4,4,4,4,4,3,Neutral or Dissatisfied
Female,65,Returning,Personal,Economy,435,0,0,5,0,3,4,2,3,4,0,5,4,3,0,3,3,Satisfied
Female,42,Returning,Personal,Economy,435,0,0,5,3,4,4,1,4,5,3,5,2,4,3,4,4,Neutral or Dissatisfied
Male,11,Returning,Personal,Economy,435,0,0,3,2,4,2,4,1,1,1,1,1,4,2,1,3,Neutral or Dissatisfied
Female,27,Returning,Personal,Economy,551,0,0,4,3,1,3,3,1,2,5,2,2,4,3,2,4,Neutral or Dissatisfied
Female,58,Returning,Personal,Economy,551,0,0,5,1,4,3,1,4,3,1,4,5,4,1,4,4,Neutral or Dissatisfied
Male,62,Returning,Personal,Economy,435,0,0,5,3,3,3,3,5,3,3,3,3,4,3,3,5,Neutral or Dissatisfied
Male,36,Returning,Personal,Economy,551,0,8,5,2,3,2,1,2,4,2,4,4,3,2,4,5,Neutral or Dissatisfied
Male,20,Returning,Personal,Economy,551,0,3,4,3,1,3,5,5,5,3,5,5,4,3,5,2,Neutral or Dissatisfied
Male,17,Returning,Personal,Economy,435,0,0,3,1,2,1,3,2,1,1,5,5,3,1,5,4,Neutral or Dissatisfied
Male,63,Returning,Personal,Economy,551,46,36,4,3,2,3,5,5,5,3,5,5,2,3,5,1,Neutral or Dissatisfied
Female,49,Returning,Personal,Economy,435,5,0,5,4,3,4,1,1,4,4,4,4,1,2,1,1,Neutral or Dissatisfied
Male,53,Returning,Business,Economy Plus,551,108,123,5,5,1,4,5,1,4,1,4,4,4,4,4,3,Neutral or Dissatisfied
Female,20,First-time,Business,Economy,435,0,0,2,3,1,3,3,1,5,3,5,5,4,3,5,3,Neutral or Dissatisfied
Female,23,First-time,Business,Economy,435,0,0,0,2,1,2,4,5,3,4,5,5,5,2,5,5,Neutral or Dissatisfied
Female,35,Returning,Personal,Economy Plus,551,31,28,3,2,1,2,4,1,1,2,1,1,4,2,1,4,Neutral or Dissatisfied
Female,15,Returning,Personal,Economy Plus,435,0,0,5,5,4,5,3,5,3,2,3,3,5,5,3,5,Satisfied
Male,41,Returning,Business,Business,2836,0,0,2,3,3,4,2,4,4,4,4,3,4,2,4,4,Satisfied
Female,23,First-time,Business,Economy,677,0,12,1,1,3,1,3,4,2,3,2,2,5,1,2,5,Neutral or Dissatisfied
Male,23,Returning,Business,Business,2793,0,0,2,2,3,4,2,4,4,4,4,4,5,2,4,5,Satisfied
Female,28,First-time,Business,Business,677,0,0,4,4,3,4,3,3,4,5,4,4,5,4,4,5,Satisfied
Male,55,Returning,Business,Business,677,0,0,4,4,3,4,4,3,4,3,3,2,3,4,3,3,Satisfied
Male,23,First-time,Business,Economy,677,0,0,2,2,5,2,2,3,2,5,4,4,5,2,4,5,Neutral or Dissatisfied
Female,59,Returning,Business,Business,2375,0,0,3,3,4,4,3,4,4,4,4,2,4,3,4,4,Satisfied
Female,55,Returning,Business,Business,3639,0,0,1,1,4,5,1,4,5,4,5,3,4,1,4,4,Satisfied
Female,23,First-time,Business,Business,677,0,0,5,5,3,5,1,3,1,4,1,1,4,5,1,5,Satisfied
Female,23,Returning,Business,Business,2559,0,0,1,1,3,4,1,3,4,3,4,4,5,1,4,5,Satisfied
Male,46,Returning,Business,Business,2998,0,0,4,4,4,5,4,4,4,4,3,5,4,4,4,4,Satisfied
Female,16,First-time,Business,Economy,677,26,18,4,4,4,4,3,3,4,1,4,4,4,4,4,3,Neutral or Dissatisfied
Male,13,Returning,Personal,Economy,677,0,0,5,3,5,3,1,1,5,1,5,5,1,3,5,3,Neutral or Dissatisfied
Female,8,Returning,Personal,Economy,677,0,0,4,3,1,3,1,2,3,1,3,3,5,3,3,1,Neutral or Dissatisfied
Male,26,First-time,Business,Business,677,0,13,3,3,5,3,3,5,4,2,4,4,5,3,4,4,Neutral or Dissatisfied
Female,49,Returning,Business,Business,3299,0,0,4,4,5,5,4,5,5,5,3,2,5,4,5,5,Satisfied
Male,42,Returning,Business,Business,2602,30,42,2,2,2,3,2,3,2,3,1,2,3,3,3,3,Neutral or Dissatisfied
Male,48,Returning,Business,Business,319,0,0,5,5,5,4,5,5,4,5,4,5,5,5,5,5,Satisfied
Male,29,First-time,Business,Business,719,0,0,2,2,4,2,1,5,3,5,3,3,4,2,3,5,Neutral or Dissatisfied
Female,38,Returning,Business,Business,719,0,7,5,5,4,4,5,4,5,3,5,3,4,5,4,4,Satisfied
Male,39,Returning,Business,Business,719,47,54,4,4,4,5,4,4,4,4,3,2,4,4,4,4,Satisfied
Male,32,Returning,Business,Business,719,0,0,4,4,4,4,4,3,4,4,4,4,4,4,4,5,Satisfied
Female,68,Returning,Business,Business,3222,67,85,4,4,4,4,4,1,4,2,2,5,1,1,1,1,Neutral or Dissatisfied
Female,38,First-time,Business,Economy,719,0,0,2,2,1,2,3,2,4,1,4,4,4,2,4,4,Neutral or Dissatisfied
Male,46,Returning,Business,Business,719,8,0,1,1,4,4,1,4,5,4,4,4,4,1,4,4,Satisfied
Female,38,First-time,Business,Economy,319,112,135,3,3,1,1,4,1,1,3,1,3,4,3,1,3,Neutral or Dissatisfied
Male,52,Returning,Personal,Economy,719,0,7,1,3,3,3,2,4,2,2,2,2,3,3,2,2,Neutral or Dissatisfied
Female,25,First-time,Business,Business,719,0,1,0,5,4,5,3,5,1,4,1,1,4,5,1,5,Satisfied
Male,52,Returning,Business,Business,2708,0,0,5,5,4,4,5,5,5,5,5,4,5,5,5,5,Satisfied
Male,36,Returning,Personal,Economy Plus,719,14,13,4,3,3,3,3,1,3,3,3,3,1,3,3,2,Neutral or Dissatisfied
